,channelId,channelTitle,videoId,vidoeTitle,description,link,time,year,month,day
0,UC16niRr50-MSBwiO3YDb3RA,BBC News,D6lgqmuoHjs,"US has conceded too much to Taliban, says Afghan vice-president - BBC News","American troops in Afghanistan are at their lowest levels since 2001, which was the beginning of the US-led war in the country. A troops pull out earlier this ...",https://www.youtube.com/watch?v=D6lgqmuoHjs,2021-01-30T12:00:03Z,2021,1,30
1,UC16niRr50-MSBwiO3YDb3RA,BBC News,c2j09OeGM-k,EU vaccine row: How did we get here? - BBC Newsnight,The EU has reversed its decision to temporarily override part of the Brexit deal amid an ongoing row over Covid vaccine supplies. But what is going on ad how ...,https://www.youtube.com/watch?v=c2j09OeGM-k,2021-01-30T00:39:48Z,2021,1,30
2,UC16niRr50-MSBwiO3YDb3RA,BBC News,TEWsyvEQ_Vg,Another new vaccine is said to be 88% effective against severe Covid - BBC News,Another new vaccine against coronavirus has been shown to be effective in major trials. The latest Janssen vaccine requires just a single dose for protection and ...,https://www.youtube.com/watch?v=TEWsyvEQ_Vg,2021-01-29T22:23:01Z,2021,1,29
3,UC16niRr50-MSBwiO3YDb3RA,BBC News,N-6cYx3OBSo,How women played a major role in Yemen&#39;s Arab Spring - BBC News,Yemen was one of the first countries to be caught up in the Arab Spring uprisings which swept the Middle East and North Africa 10 years ago. Women were part ...,https://www.youtube.com/watch?v=N-6cYx3OBSo,2021-01-29T14:30:03Z,2021,1,29
4,UC16niRr50-MSBwiO3YDb3RA,BBC News,rh4WEXNmLaI,Is university worth the money in lockdown? - BBC News,"With little face-to-face teaching due to the pandemic, students in England give their views on what it feels like to pay more than £9000 to study this year. Please ...",https://www.youtube.com/watch?v=rh4WEXNmLaI,2021-01-29T12:15:01Z,2021,1,29
5,UC16niRr50-MSBwiO3YDb3RA,BBC News,HqoUa2SH9Ss,The story behind the US inauguration&#39;s sign language Pledge of Allegiance - BBC News,"Fire Captain Andrea Hall of South Fulton, Georgia, explained that her late father was deaf. She is bilingual - an English speaker and an American Sign ...",https://www.youtube.com/watch?v=HqoUa2SH9Ss,2021-01-29T08:41:08Z,2021,1,29
6,UC16niRr50-MSBwiO3YDb3RA,BBC News,PpSpsKiGidk,Coronavirus: What’s behind vaccine-hesitancy? - BBC Newsnight,Black MPs from across the parties in the UK have joined together in a video encouraging people to get the coronavirus vaccine. Is the government doing enough ...,https://www.youtube.com/watch?v=PpSpsKiGidk,2021-01-29T01:13:17Z,2021,1,29
7,UC16niRr50-MSBwiO3YDb3RA,BBC News,Vz64UdoURkM,Kremlin critic Alexei Navalny denounces “blatantly illegal detention” at court hearing - BBC News,"The leading Russian opposition figure and Kremlin critic Alexei Navalny has denounced his continued detention calling it “blatantly illegal"", after his appeal to be ...",https://www.youtube.com/watch?v=Vz64UdoURkM,2021-01-28T22:38:15Z,2021,1,28
8,UC16niRr50-MSBwiO3YDb3RA,BBC News,S_puNrn4e3w,New Novavax vaccine is “highly effective” against UK Covid variant - BBC News,A fourth vaccine could be approved shortly in the UK after trials showed it was particularly effective against the UK coronavirus variant. Novavax is a US vaccine ...,https://www.youtube.com/watch?v=S_puNrn4e3w,2021-01-28T22:36:04Z,2021,1,28
9,UC16niRr50-MSBwiO3YDb3RA,BBC News,cwQqnhrsYXc,"Young, black and more likely to die in Brazil - BBC News","In Brazil, thousands of people are killed by the police every year. Together with a local NGO, the Brazilian Forum of Public Safety, BBC Brazil investigation set ...",https://www.youtube.com/watch?v=cwQqnhrsYXc,2021-01-28T20:00:07Z,2021,1,28
10,UC16niRr50-MSBwiO3YDb3RA,BBC News,hrK1Bw2-L7Q,British man &#39;tortured to sign blank confession&#39; in India - BBC News,A Scottish man who has been held in an Indian jail without conviction for three years has told the BBC he was tortured to sign a blank confession. Jagtar Singh ...,https://www.youtube.com/watch?v=hrK1Bw2-L7Q,2021-01-28T18:30:55Z,2021,1,28
11,UC16niRr50-MSBwiO3YDb3RA,BBC News,lo93PV4aDU0,Covid vaccine: Should BAME groups be prioritised? - BBC Newsnight,"Statistics from England show more people from black, Asian and minority ethnic groups are dying from coronavirus than those from white ethnic groups.",https://www.youtube.com/watch?v=lo93PV4aDU0,2021-01-28T00:17:43Z,2021,1,28
12,UC16niRr50-MSBwiO3YDb3RA,BBC News,bm-Y_r50ajQ,South Africa warns that “no-one is safe” until Covid vaccines are shared fairly - BBC News,South Africa has called for a fairer global distribution of Covid-19 vaccines - saying that Britain and other wealthier nations won't be safe until “everyone is safe”.,https://www.youtube.com/watch?v=bm-Y_r50ajQ,2021-01-27T22:52:05Z,2021,1,27
13,UC16niRr50-MSBwiO3YDb3RA,BBC News,GTHatDyn2pE,Lockdown and school closures will continue for many more weeks in England - BBC News,"The current lockdown restrictions in England will remain in place until at least March 8th, when schools in all parts of England might be allowed to reopen “if the ...",https://www.youtube.com/watch?v=GTHatDyn2pE,2021-01-27T22:24:05Z,2021,1,27
14,UC16niRr50-MSBwiO3YDb3RA,BBC News,8rnFiaNkLJQ,Panda cub Fu Bao clings on to zookeeper&#39;s leg - BBC News,"Six-month-old giant panda cub Fu Bao clings on to her zookeeper's leg in Everland Zoo, South Korea. Fu Bao was the first giant panda to be born in the country.",https://www.youtube.com/watch?v=8rnFiaNkLJQ,2021-01-27T17:42:18Z,2021,1,27
15,UC16niRr50-MSBwiO3YDb3RA,BBC News,S3V8r86GXHw,The woman behind Bernie Sanders&#39; mittens - BBC News,"You've probably seen these famous mittens by now, as worn by Senator Bernie Sanders at Joe Biden's inauguration. The woman who made them, Jen Ellis, has ...",https://www.youtube.com/watch?v=S3V8r86GXHw,2021-01-27T15:18:46Z,2021,1,27
16,UC16niRr50-MSBwiO3YDb3RA,BBC News,0FY96qD_W1k,30 years of civil war in Somalia - BBC News,Somalia is marking 30 years of ongoing conflict since the government of President Siad Barre collapsed in January 1991. In recent years a federal government ...,https://www.youtube.com/watch?v=0FY96qD_W1k,2021-01-27T13:20:30Z,2021,1,27
17,UC16niRr50-MSBwiO3YDb3RA,BBC News,1KVu_p7Xfl0,Vladimir Putin: Russian palace in Navalny video not mine - BBC News,"Russian President Vladimir Putin says an opulent palace featured in a video by his arch-critic Alexei Navalny ""doesn't belong to me"". The video called ""Putin's ...",https://www.youtube.com/watch?v=1KVu_p7Xfl0,2021-01-27T08:31:11Z,2021,1,27
18,UC16niRr50-MSBwiO3YDb3RA,BBC News,ZrPdX9lFYmM,"How did the UK get to 100,000 coronavirus deaths? - BBC Newsnight","More than 100000 people have died with Covid-19 in the UK, after 1631 deaths within 28 days of a positive test were recorded in the daily figures. Please ...",https://www.youtube.com/watch?v=ZrPdX9lFYmM,2021-01-27T00:36:51Z,2021,1,27
19,UC16niRr50-MSBwiO3YDb3RA,BBC News,MTbVu3aX9OE,Why is UK death rate among highest in world? - BBC News,Why have there been more than 100000 Covid deaths in the UK - the most in Europe - and among the highest in the world? The coronavirus was first detected in ...,https://www.youtube.com/watch?v=MTbVu3aX9OE,2021-01-26T23:15:42Z,2021,1,26
20,UC16niRr50-MSBwiO3YDb3RA,BBC News,NgCMFnarf5U,"100,000 UK Covid deaths: the highest in Europe - BBC News",The United Kingdom is the first European country to record more than 100000 deaths linked to the pandemic. According to the University of Oxford the UK has ...,https://www.youtube.com/watch?v=NgCMFnarf5U,2021-01-26T22:58:21Z,2021,1,26
21,UC16niRr50-MSBwiO3YDb3RA,BBC News,flUzqi2NECU,"Coronavirus: UK deaths pass 100,000 - BBC News","More than 100000 people have died with Covid-19 in the UK, after 1631 deaths within 28 days of a positive test were recorded in the daily figures. It means a ...",https://www.youtube.com/watch?v=flUzqi2NECU,2021-01-26T16:58:18Z,2021,1,26
22,UC16niRr50-MSBwiO3YDb3RA,BBC News,Q6s0K2gnvdw,Rock band throw a unique &#39;socially bubbled&#39; concert - BBC News,"The Flaming Lips have staged a unique pair of gigs in Oklahoma, using inflatable bubbles to ensure social distancing for audience members. Each show ...",https://www.youtube.com/watch?v=Q6s0K2gnvdw,2021-01-26T15:32:04Z,2021,1,26
23,UC16niRr50-MSBwiO3YDb3RA,BBC News,CtWUptbXroo,India farmers protest turn violent - BBC News,Thousands of farmers protesting at agriculture reforms have fought through police barricades and tear gas to enter Delhi's historic Red Fort complex. They were ...,https://www.youtube.com/watch?v=CtWUptbXroo,2021-01-26T13:48:10Z,2021,1,26
24,UC16niRr50-MSBwiO3YDb3RA,BBC News,Ee9QqW0HNa8,Italian Prime Minister Giuseppe Conte resigns  - BBC News,Italian Prime Minister Giuseppe Conte has resigned - and it is not clear if he will be able to form and lead a new coalition government. He has been criticised for ...,https://www.youtube.com/watch?v=Ee9QqW0HNa8,2021-01-26T13:10:09Z,2021,1,26
25,UC16niRr50-MSBwiO3YDb3RA,BBC News,pN1SuE1S2Bk,House of Representatives delivers impeachment charge against Trump - BBC News,"Leaders in the US House of Representatives have officially delivered their article of impeachment against former President Donald Trump to the Senate, the first ...",https://www.youtube.com/watch?v=pN1SuE1S2Bk,2021-01-26T12:35:59Z,2021,1,26
26,UC16niRr50-MSBwiO3YDb3RA,BBC News,Arv8Bx7eAiA,How are Covid-19 vaccines being distributed across the world? - BBC News,"As some countries start vaccinating their populations, others are being left behind. Millions of people in developing countries will have to wait until at least 2022 ...",https://www.youtube.com/watch?v=Arv8Bx7eAiA,2021-01-26T11:56:31Z,2021,1,26
27,UC16niRr50-MSBwiO3YDb3RA,BBC News,XORNAdm3NZ0,What’s lockdown like for secondary school pupils? - BBC Newsnight,"UK Prime Minister Boris Johnson says the government will tell teachers and parents when schools in England can reopen ""as soon as we can”. What's learning ...",https://www.youtube.com/watch?v=XORNAdm3NZ0,2021-01-26T00:12:51Z,2021,1,26
28,UC16niRr50-MSBwiO3YDb3RA,BBC News,W5EZvwKShO4,No timetable for end to lockdown says UK government - BBC News,It's still far too early to offer a timetable for easing the Covid restrictions. That's the warning from the health secretary for England Matt Hancock. He said the ...,https://www.youtube.com/watch?v=W5EZvwKShO4,2021-01-25T22:29:05Z,2021,1,25
29,UC16niRr50-MSBwiO3YDb3RA,BBC News,1FU1lkaxyU4,Chinese and Indian troops ‘clash’ in disputed border area - BBC News,"Chinese and Indian troops have reportedly clashed in a disputed border area, with injuries on both sides, Indian media say. The incident took place in north ...",https://www.youtube.com/watch?v=1FU1lkaxyU4,2021-01-25T16:15:07Z,2021,1,25
30,UC16niRr50-MSBwiO3YDb3RA,BBC News,5tpO5KMy4DI,Egypt 10 years after the revolution - BBC News,"It's been 10 years since Egyptians took to the streets to unseat their longest-serving President, Hosni Mubarak. Their uprising was part of a movement of ...",https://www.youtube.com/watch?v=5tpO5KMy4DI,2021-01-25T15:23:21Z,2021,1,25
31,UC16niRr50-MSBwiO3YDb3RA,BBC News,q_-itDD_O8M,China mine rescue: Nine people found dead after gold mine collapse - BBC News,Nine Chinese miners have been found dead a day after 11 of their colleagues were rescued after two weeks trapped in a gold mine in Shandong province.,https://www.youtube.com/watch?v=q_-itDD_O8M,2021-01-25T12:30:09Z,2021,1,25
32,UC16niRr50-MSBwiO3YDb3RA,BBC News,NUtr86ZVqDs,Who should provide vaccines to the West Bank and Gaza? - BBC News,"While Israel is vaccinating its population against Covid-19 at a faster rate than anywhere else in the world, the Palestinian Authority only received its first small ...",https://www.youtube.com/watch?v=NUtr86ZVqDs,2021-01-25T10:52:59Z,2021,1,25
